facilityID,siteID,name,county,huc8,type,aquifer,latitude,longitude,sampleDate,year,doy,projectCode,cas_rn,analyte,fraction,relDepth,result,unit,detect,detectLimit,quantFlag,quantLimit,method,colMethod,resultType,matrix,medium,qualFlag,remark
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,4/29/2008 11:40,2008,120,SHALLAKE,NIT-KJELD,Kjeldahl nitrogen (AS N),Total,,2.8,mg/l,TRUE,0.1,,,351.2,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,4/29/2008 11:40,2008,120,SHALLAKE,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (as N),Total,,0.05,mg/l,FALSE,0.05,,,353.2,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,4/29/2008 11:40,2008,120,SHALLAKE,14265-44-2,Orthophosphate (as P),Dissolved,,0.02,mg/l,FALSE,0.02,,,365.1,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,4/29/2008 11:40,2008,120,SHALLAKE,PHOSP-PHOSP,Phosphate-phosphorus (AS P),Total,,0.16,mg/l,TRUE,0.02,,,365.4,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,4/29/2008 11:40,2008,120,SHALLAKE,TSS,Total suspended solids,NonFilt,,57,mg/l,TRUE,1,,,I3765,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,6/2/2008 14:30,2008,154,SHALLAKE,TFSS,Fixed suspended solids,NonFilt,,8,mg/l,TRUE,1,,,160.4,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,6/2/2008 14:30,2008,154,SHALLAKE,TVSS,Volatile Suspended Solids,NonFilt,,30,mg/l,TRUE,1,,,160.4,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,6/2/2008 14:30,2008,154,SHALLAKE,TDS,Total dissolved solids,Dissolved,,250,mg/l,TRUE,1,,,2540-C,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,6/2/2008 14:30,2008,154,SHALLAKE,16887-00-6,Chloride,Total,,23,mg/l,TRUE,1,,,300,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,6/2/2008 14:30,2008,154,SHALLAKE,NIT-AMM,Ammonia-nitrogen (as N),Total,,0.05,mg/l,FALSE,0.05,,,350.1,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,6/2/2008 14:30,2008,154,SHALLAKE,NIT-KJELD,Kjeldahl nitrogen (AS N),Total,,2.2,mg/l,TRUE,0.1,,,351.2,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,6/2/2008 14:30,2008,154,SHALLAKE,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (as N),Total,,0.05,mg/l,FALSE,0.05,,,353.2,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,6/2/2008 14:30,2008,154,SHALLAKE,14265-44-2,Orthophosphate (as P),Dissolved,,0.02,mg/l,FALSE,0.02,,,365.1,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,6/2/2008 14:30,2008,154,SHALLAKE,PHOSP-PHOSP,Phosphate-phosphorus (AS P),Total,,0.11,mg/l,TRUE,0.02,,,365.4,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,6/2/2008 14:30,2008,154,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,,60,ug/l,TRUE,1,,,445,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,6/2/2008 14:30,2008,154,SHALLAKE,TSS,Total suspended solids,NonFilt,,38,mg/l,TRUE,1,,,I3765,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,6/25/2008 14:45,2008,177,SHALLAKE,TFSS,Fixed suspended solids,NonFilt,,14,mg/l,TRUE,1,,,160.4,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,6/25/2008 14:45,2008,177,SHALLAKE,TVSS,Volatile Suspended Solids,NonFilt,,28,mg/l,TRUE,1,,,160.4,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,6/25/2008 14:45,2008,177,SHALLAKE,TDS,Total dissolved solids,Dissolved,,270,mg/l,TRUE,1,,,2540-C,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,6/25/2008 14:45,2008,177,SHALLAKE,16887-00-6,Chloride,Total,,23,mg/l,TRUE,1,,,300,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,6/25/2008 14:45,2008,177,SHALLAKE,NIT-AMM,Ammonia-nitrogen (as N),Total,,0.05,mg/l,FALSE,0.05,,,350.1,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,6/25/2008 14:45,2008,177,SHALLAKE,NIT-KJELD,Kjeldahl nitrogen (AS N),Total,,2.2,mg/l,TRUE,0.1,,,351.2,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,6/25/2008 14:45,2008,177,SHALLAKE,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (as N),Total,,0.05,mg/l,FALSE,0.05,,,353.2,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,6/25/2008 14:45,2008,177,SHALLAKE,14265-44-2,Orthophosphate (as P),Dissolved,,0.02,mg/l,FALSE,0.02,,,365.1,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,6/25/2008 14:45,2008,177,SHALLAKE,PHOSP-PHOSP,Phosphate-phosphorus (AS P),Total,,0.13,mg/l,TRUE,0.02,,,365.4,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,6/25/2008 14:45,2008,177,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,,50,ug/l,TRUE,1,,,445,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,6/25/2008 14:45,2008,177,SHALLAKE,TSS,Total suspended solids,NonFilt,,42,mg/l,TRUE,1,,,I3765,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,8/6/2008 13:30,2008,219,SHALLAKE,TVSS,Volatile Suspended Solids,NonFilt,,25,mg/l,TRUE,1,,,160.4,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,8/6/2008 13:30,2008,219,SHALLAKE,TDS,Total dissolved solids,Dissolved,,310,mg/l,TRUE,1,,,2540-C,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,8/6/2008 13:30,2008,219,SHALLAKE,NIT-AMM,Ammonia-nitrogen (as N),Total,,0.05,mg/l,FALSE,0.05,,,350.1,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,8/6/2008 13:30,2008,219,SHALLAKE,NIT-KJELD,Kjeldahl nitrogen (AS N),Total,,2.2,mg/l,TRUE,0.1,,,351.2,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,8/6/2008 13:30,2008,219,SHALLAKE,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (as N),Total,,0.05,mg/l,FALSE,0.05,,,353.2,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,8/6/2008 13:30,2008,219,SHALLAKE,14265-44-2,Orthophosphate (as P),Dissolved,,0.02,mg/l,FALSE,0.02,,,365.1,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,8/6/2008 13:30,2008,219,SHALLAKE,PHOSP-PHOSP,Phosphate-phosphorus (AS P),Total,,0.1,mg/l,TRUE,0.02,,,365.4,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,8/6/2008 13:30,2008,219,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,,57,ug/l,TRUE,1,,,445,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,8/6/2008 13:30,2008,219,SHALLAKE,TSS,Total suspended solids,NonFilt,,36,mg/l,TRUE,1,,,I3765,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,8/28/2008 14:15,2008,241,SHALLAKE,TFSS,Fixed suspended solids,NonFilt,,11,mg/l,TRUE,1,,,160.4,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,8/28/2008 14:15,2008,241,SHALLAKE,TVSS,Volatile Suspended Solids,NonFilt,,21,mg/l,TRUE,1,,,160.4,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,8/28/2008 14:15,2008,241,SHALLAKE,TDS,Total dissolved solids,Dissolved,,300,mg/l,TRUE,1,,,2540-C,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,8/28/2008 14:15,2008,241,SHALLAKE,16887-00-6,Chloride,Total,,24,mg/l,TRUE,1,,,300,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,8/28/2008 14:15,2008,241,SHALLAKE,NIT-AMM,Ammonia-nitrogen (as N),Total,,0.05,mg/l,FALSE,0.05,,,350.1,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,8/28/2008 14:15,2008,241,SHALLAKE,NIT-KJELD,Kjeldahl nitrogen (AS N),Total,,2.1,mg/l,TRUE,0.1,,,351.2,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,8/28/2008 14:15,2008,241,SHALLAKE,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (as N),Total,,0.05,mg/l,FALSE,0.05,,,353.2,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,8/28/2008 14:15,2008,241,SHALLAKE,14265-44-2,Orthophosphate (as P),Dissolved,,0.02,mg/l,FALSE,0.02,,,365.1,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,8/28/2008 14:15,2008,241,SHALLAKE,PHOSP-PHOSP,Phosphate-phosphorus (AS P),Total,,0.11,mg/l,TRUE,0.02,,,365.4,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,8/28/2008 14:15,2008,241,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,,59,ug/l,TRUE,1,,,445,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,8/28/2008 14:15,2008,241,SHALLAKE,TSS,Total suspended solids,NonFilt,,32,mg/l,TRUE,1,,,I3765,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,9/25/2008 10:30,2008,269,SHALLAKE,TFSS,Fixed suspended solids,NonFilt,,5,mg/l,TRUE,1,,,160.4,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,9/25/2008 10:30,2008,269,SHALLAKE,TVSS,Volatile Suspended Solids,NonFilt,,18,mg/l,TRUE,1,,,160.4,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,9/25/2008 10:30,2008,269,SHALLAKE,TDS,Total dissolved solids,Dissolved,,300,mg/l,TRUE,1,,,2540-C,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,9/25/2008 10:30,2008,269,SHALLAKE,16887-00-6,Chloride,Total,,25,mg/l,TRUE,1,,,300,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,9/25/2008 10:30,2008,269,SHALLAKE,NIT-AMM,Ammonia-nitrogen (as N),Total,,0.05,mg/l,FALSE,0.05,,,350.1,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,9/25/2008 10:30,2008,269,SHALLAKE,NIT-KJELD,Kjeldahl nitrogen (AS N),Total,,2,mg/l,TRUE,0.1,,,351.2,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,9/25/2008 10:30,2008,269,SHALLAKE,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (as N),Total,,0.05,mg/l,FALSE,0.05,,,353.2,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,9/25/2008 10:30,2008,269,SHALLAKE,14265-44-2,Orthophosphate (as P),Dissolved,,0.02,mg/l,FALSE,0.02,,,365.1,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,9/25/2008 10:30,2008,269,SHALLAKE,PHOSP-PHOSP,Phosphate-phosphorus (AS P),Total,,0.06,mg/l,TRUE,0.02,,,365.4,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,9/25/2008 10:30,2008,269,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,,47,ug/l,TRUE,1,,,445,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,9/25/2008 10:30,2008,269,SHALLAKE,TSS,Total suspended solids,NonFilt,,23,mg/l,TRUE,1,,,I3765,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,10/16/2008 11:30,2008,290,SHALLAKE,TFSS,Fixed suspended solids,NonFilt,,5,mg/l,TRUE,1,,,160.4,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,10/16/2008 11:30,2008,290,SHALLAKE,TVSS,Volatile Suspended Solids,NonFilt,,19,mg/l,TRUE,1,,,160.4,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,10/16/2008 11:30,2008,290,SHALLAKE,TDS,Total dissolved solids,Dissolved,,280,mg/l,TRUE,1,,,2540-C,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,10/16/2008 11:30,2008,290,SHALLAKE,16887-00-6,Chloride,Total,,24,mg/l,TRUE,1,,,300,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,10/16/2008 11:30,2008,290,SHALLAKE,NIT-AMM,Ammonia-nitrogen (as N),Total,,0.05,mg/l,FALSE,0.05,,,350.1,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,10/16/2008 11:30,2008,290,SHALLAKE,NIT-KJELD,Kjeldahl nitrogen (AS N),Total,,2.3,mg/l,TRUE,0.1,,,351.2,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,10/16/2008 11:30,2008,290,SHALLAKE,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (as N),Total,,0.05,mg/l,FALSE,0.05,,,353.2,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,10/16/2008 11:30,2008,290,SHALLAKE,14265-44-2,Orthophosphate (as P),Dissolved,,0.02,mg/l,FALSE,0.02,,,365.1,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,10/16/2008 11:30,2008,290,SHALLAKE,PHOSP-PHOSP,Phosphate-phosphorus (AS P),Total,,0.09,mg/l,TRUE,0.02,,,365.4,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,10/16/2008 11:30,2008,290,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,,52,ug/l,TRUE,1,,,445,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,10/16/2008 11:30,2008,290,SHALLAKE,TSS,Total suspended solids,NonFilt,,24,mg/l,TRUE,1,,,I3765,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,6/23/2009 10:45,2009,174,SHALLAKE,TVSS,Volatile Suspended Solids,NonFilt,,36,mg/l,TRUE,1,,,160.4,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,6/23/2009 10:45,2009,174,SHALLAKE,TDS,Total dissolved solids,Dissolved,,270,mg/l,TRUE,1,,,2540-C,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,6/23/2009 10:45,2009,174,SHALLAKE,16887-00-6,Chloride,Total,,24,mg/l,TRUE,1,,,300,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,6/23/2009 10:45,2009,174,SHALLAKE,NIT-AMM,Ammonia-nitrogen (as N),Total,,0.05,mg/l,FALSE,0.05,,,350.1,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,6/23/2009 10:45,2009,174,SHALLAKE,NIT-KJELD,Kjeldahl nitrogen (AS N),Total,,3.9,mg/l,TRUE,0.1,,,351.2,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,6/23/2009 10:45,2009,174,SHALLAKE,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (as N),Total,,0.05,mg/l,FALSE,0.05,,,353.2,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,6/23/2009 10:45,2009,174,SHALLAKE,14265-44-2,Orthophosphate (as P),Dissolved,,0.02,mg/l,FALSE,0.02,,,365.1,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,6/23/2009 10:45,2009,174,SHALLAKE,PHOSP-PHOSP,Phosphate-phosphorus (AS P),Total,,0.18,mg/l,TRUE,0.02,,,365.4,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,6/23/2009 10:45,2009,174,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,,140,ug/l,TRUE,1,,,445,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,6/23/2009 10:45,2009,174,SHALLAKE,TSS,Total suspended solids,NonFilt,,52,mg/l,TRUE,1,,,I3765,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,7/14/2009 11:45,2009,195,SHALLAKE,TVSS,Volatile Suspended Solids,NonFilt,,38,mg/l,TRUE,1,,,160.4,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,7/14/2009 11:45,2009,195,SHALLAKE,TDS,Total dissolved solids,Dissolved,,290,mg/l,TRUE,1,,,2540-C,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,7/14/2009 11:45,2009,195,SHALLAKE,16887-00-6,Chloride,Total,,24,mg/l,TRUE,1,,,300,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,7/14/2009 11:45,2009,195,SHALLAKE,NIT-AMM,Ammonia-nitrogen (as N),Total,,0.05,mg/l,FALSE,0.05,,,350.1,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,7/14/2009 11:45,2009,195,SHALLAKE,NIT-KJELD,Kjeldahl nitrogen (AS N),Total,,3.9,mg/l,TRUE,0.1,,,351.2,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,7/14/2009 11:45,2009,195,SHALLAKE,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (as N),Total,,0.05,mg/l,FALSE,0.05,,,353.2,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,7/14/2009 11:45,2009,195,SHALLAKE,14265-44-2,Orthophosphate (as P),Dissolved,,0.02,mg/l,FALSE,0.02,,,365.1,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,7/14/2009 11:45,2009,195,SHALLAKE,PHOSP-PHOSP,Phosphate-phosphorus (AS P),Total,,0.21,mg/l,TRUE,0.02,,,365.4,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,7/14/2009 11:45,2009,195,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,,110,ug/l,TRUE,1,,,445,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,7/14/2009 11:45,2009,195,SHALLAKE,TSS,Total suspended solids,NonFilt,,62,mg/l,TRUE,1,,,I3765,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,8/13/2009 11:00,2009,225,SHALLAKE,TVSS,Volatile Suspended Solids,NonFilt,,42,mg/l,TRUE,1,,,160.4,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,8/13/2009 11:00,2009,225,SHALLAKE,TDS,Total dissolved solids,Dissolved,,310,mg/l,TRUE,1,,,2540-C,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,8/13/2009 11:00,2009,225,SHALLAKE,16887-00-6,Chloride,Total,,24,mg/l,TRUE,1,,,300,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,8/13/2009 11:00,2009,225,SHALLAKE,NIT-AMM,Ammonia-nitrogen (as N),Total,,0.05,mg/l,FALSE,0.05,,,350.1,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,8/13/2009 11:00,2009,225,SHALLAKE,NIT-KJELD,Kjeldahl nitrogen (AS N),Total,,3.8,mg/l,TRUE,0.1,,,351.2,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,8/13/2009 11:00,2009,225,SHALLAKE,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (as N),Total,,0.05,mg/l,FALSE,0.05,,,353.2,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,8/13/2009 11:00,2009,225,SHALLAKE,14265-44-2,Orthophosphate (as P),Dissolved,,0.02,mg/l,FALSE,0.02,,,365.1,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,8/13/2009 11:00,2009,225,SHALLAKE,PHOSP-PHOSP,Phosphate-phosphorus (AS P),Total,,0.17,mg/l,TRUE,0.02,,,365.4,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,8/13/2009 11:00,2009,225,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,,140,ug/l,TRUE,1,,,445,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,8/13/2009 11:00,2009,225,SHALLAKE,TSS,Total suspended solids,NonFilt,,82,mg/l,TRUE,1,,,I3765,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,9/22/2009 11:00,2009,265,SHALLAKE,TVSS,Volatile Suspended Solids,NonFilt,,36,mg/l,TRUE,1,,,160.4,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,9/22/2009 11:00,2009,265,SHALLAKE,TDS,Total dissolved solids,Dissolved,,310,mg/l,TRUE,1,,,2540-C,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,9/22/2009 11:00,2009,265,SHALLAKE,16887-00-6,Chloride,Total,,28,mg/l,TRUE,1,,,300,DNRLAKE,Actual,SW,Water,,
6,22130004,South Twin Lake,Calhoun,7100006,Lake,,42.46044663,-94.65373106,9/22/2009 11:00,2009,265,SHALLAKE,NIT-AMM,Ammonia-nitrogen (as N),Total,,0.05,mg/l,FALSE,0.05,,,350.1,DNRLAKE,Actual,SW,Water,,
