facilityID,siteID,name,sampleDate,year,projectCode,cas_rn,analyte,fraction,result,unit,detect,detectLimit,quantFlag,quantLimit,method,colMethod,resultType,matrix,medium,qualFlag,remark,county,huc8,type,aquifer,latitude,longitude
6,22130004,South Twin Lake,09/11/06,2006,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,89,ug/l,TRUE,1,,,445,DNRLAKE,Actual,SW,Water,,,Calhoun,7100006,Lake,,42.46044663,-94.65373106
6,22130004,South Twin Lake,09/26/06,2006,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,82,ug/l,TRUE,1,,,445,DNRLAKE,Actual,SW,Water,,,Calhoun,7100006,Lake,,42.46044663,-94.65373106
6,22130004,South Twin Lake,05/17/07,2007,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,100,ug/l,TRUE,1,,,445,DNRLAKE,Actual,SW,Water,,,Calhoun,7100006,Lake,,42.46044663,-94.65373106
6,22130004,South Twin Lake,05/30/07,2007,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,73,ug/l,TRUE,1,,,445,DNRLAKE,Actual,SW,Water,,,Calhoun,7100006,Lake,,42.46044663,-94.65373106
6,22130004,South Twin Lake,06/14/07,2007,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,68,ug/l,TRUE,1,,,445,DNRLAKE,Actual,SW,Water,,,Calhoun,7100006,Lake,,42.46044663,-94.65373106
6,22130004,South Twin Lake,06/28/07,2007,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,68,ug/l,TRUE,1,,,445,DNRLAKE,Actual,SW,Water,,,Calhoun,7100006,Lake,,42.46044663,-94.65373106
6,22130004,South Twin Lake,07/09/07,2007,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,68,ug/l,TRUE,1,,,445,DNRLAKE,Actual,SW,Water,,,Calhoun,7100006,Lake,,42.46044663,-94.65373106
6,22130004,South Twin Lake,07/23/07,2007,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,120,ug/l,TRUE,1,,,445,DNRLAKE,Actual,SW,Water,,,Calhoun,7100006,Lake,,42.46044663,-94.65373106
6,22130004,South Twin Lake,08/13/07,2007,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,100,ug/l,TRUE,1,,,445,DNRLAKE,Actual,SW,Water,,,Calhoun,7100006,Lake,,42.46044663,-94.65373106
6,22130004,South Twin Lake,08/29/07,2007,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,59,ug/l,TRUE,1,,,445,DNRLAKE,Actual,SW,Water,,,Calhoun,7100006,Lake,,42.46044663,-94.65373106
6,22130004,South Twin Lake,09/19/07,2007,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,110,ug/l,TRUE,1,,,445,DNRLAKE,Actual,SW,Water,,,Calhoun,7100006,Lake,,42.46044663,-94.65373106
6,22130004,South Twin Lake,10/03/07,2007,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,83,ug/l,TRUE,1,,,445,DNRLAKE,Actual,SW,Water,,,Calhoun,7100006,Lake,,42.46044663,-94.65373106
6,22130004,South Twin Lake,06/02/08,2008,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,60,ug/l,TRUE,1,,,445,DNRLAKE,Actual,SW,Water,,,Calhoun,7100006,Lake,,42.46044663,-94.65373106
6,22130004,South Twin Lake,06/25/08,2008,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,50,ug/l,TRUE,1,,,445,DNRLAKE,Actual,SW,Water,,,Calhoun,7100006,Lake,,42.46044663,-94.65373106
6,22130004,South Twin Lake,08/06/08,2008,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,57,ug/l,TRUE,1,,,445,DNRLAKE,Actual,SW,Water,,,Calhoun,7100006,Lake,,42.46044663,-94.65373106
6,22130004,South Twin Lake,08/28/08,2008,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,59,ug/l,TRUE,1,,,445,DNRLAKE,Actual,SW,Water,,,Calhoun,7100006,Lake,,42.46044663,-94.65373106
6,22130004,South Twin Lake,09/25/08,2008,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,47,ug/l,TRUE,1,,,445,DNRLAKE,Actual,SW,Water,,,Calhoun,7100006,Lake,,42.46044663,-94.65373106
6,22130004,South Twin Lake,10/16/08,2008,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,52,ug/l,TRUE,1,,,445,DNRLAKE,Actual,SW,Water,,,Calhoun,7100006,Lake,,42.46044663,-94.65373106
6,22130004,South Twin Lake,06/23/09,2009,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,140,ug/l,TRUE,1,,,445,DNRLAKE,Actual,SW,Water,,,Calhoun,7100006,Lake,,42.46044663,-94.65373106
6,22130004,South Twin Lake,07/14/09,2009,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,110,ug/l,TRUE,1,,,445,DNRLAKE,Actual,SW,Water,,,Calhoun,7100006,Lake,,42.46044663,-94.65373106
6,22130004,South Twin Lake,08/13/09,2009,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,140,ug/l,TRUE,1,,,445,DNRLAKE,Actual,SW,Water,,,Calhoun,7100006,Lake,,42.46044663,-94.65373106
6,22130004,South Twin Lake,09/22/09,2009,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,120,ug/l,TRUE,1,,,445,DNRLAKE,Actual,SW,Water,,,Calhoun,7100006,Lake,,42.46044663,-94.65373106
6,22130004,South Twin Lake,10/19/09,2009,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,70,ug/l,TRUE,1,,,445,DNRLAKE,Actual,SW,Water,,,Calhoun,7100006,Lake,,42.46044663,-94.65373106
6,22130004,South Twin Lake,05/20/10,2010,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,12,ug/l,TRUE,1,,,445,DNRLAKE,Actual,SW,Water,,,Calhoun,7100006,Lake,,42.46044663,-94.65373106
6,22130004,South Twin Lake,06/16/10,2010,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,62,ug/l,TRUE,1,,,445,DNRLAKE,Actual,SW,Water,,,Calhoun,7100006,Lake,,42.46044663,-94.65373106
6,22130004,South Twin Lake,07/14/10,2010,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,110,ug/l,TRUE,1,,,445,DNRLAKE,Actual,SW,Water,,,Calhoun,7100006,Lake,,42.46044663,-94.65373106
6,22130004,South Twin Lake,08/17/10,2010,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,120,ug/l,TRUE,1,,,445,DNRLAKE,Actual,SW,Water,,,Calhoun,7100006,Lake,,42.46044663,-94.65373106
6,22130004,South Twin Lake,09/08/10,2010,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,62,ug/l,TRUE,1,,,445,DNRLAKE,Actual,SW,Water,,,Calhoun,7100006,Lake,,42.46044663,-94.65373106
6,22130004,South Twin Lake,05/14/13,2013,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,190,ug/l,TRUE,1,,,445,UHL001,Actual,SW,Water,,,Calhoun,7100006,Lake,,42.46044663,-94.65373106
6,22130004,South Twin Lake,06/12/13,2013,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,32,ug/l,TRUE,1,,,445,UHL001,Actual,SW,Water,,,Calhoun,7100006,Lake,,42.46044663,-94.65373106
6,22130004,South Twin Lake,07/10/13,2013,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,260,ug/l,TRUE,1,,,445,UHL001,Actual,SW,Water,,,Calhoun,7100006,Lake,,42.46044663,-94.65373106
6,22130004,South Twin Lake,08/14/13,2013,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,77,ug/l,TRUE,1,,,445,UHL001,Actual,SW,Water,,,Calhoun,7100006,Lake,,42.46044663,-94.65373106
6,22130004,South Twin Lake,09/17/13,2013,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,280,ug/l,TRUE,1,,,445,UHL001,Actual,SW,Water,,,Calhoun,7100006,Lake,,42.46044663,-94.65373106
6,22130004,South Twin Lake,05/16/17,2017,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,88.1739,ug/l,TRUE,1,,,445,UHL001,Actual,SW,Water,,,Calhoun,7100006,Lake,,42.46044663,-94.65373106
6,22130004,South Twin Lake,06/05/17,2017,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,10.97474,ug/l,TRUE,1,,,445,UHL001,Actual,SW,Water,,,Calhoun,7100006,Lake,,42.46044663,-94.65373106
6,22130004,South Twin Lake,07/11/17,2017,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,31.705332,ug/l,TRUE,1,,,445,UHL001,Actual,SW,Water,,,Calhoun,7100006,Lake,,42.46044663,-94.65373106
6,22130004,South Twin Lake,08/25/17,2017,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,4,ug/l,TRUE,1,,,445,UHL001,Actual,SW,Water,,,Calhoun,7100006,Lake,,42.46044663,-94.65373106
6,22130004,South Twin Lake,09/20/17,2017,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,25,ug/l,TRUE,1,,,445,UHL001,Actual,SW,Water,,,Calhoun,7100006,Lake,,42.46044663,-94.65373106
6,22130004,South Twin Lake,05/07/19,2019,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,100,ug/l,TRUE,1,,,445,UHL001,Actual,SW,Water,,,Calhoun,7100006,Lake,,42.46044663,-94.65373106
6,22130004,South Twin Lake,06/11/19,2019,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,98,ug/l,TRUE,1,,,445,UHL001,Actual,SW,Water,,,Calhoun,7100006,Lake,,42.46044663,-94.65373106
6,22130004,South Twin Lake,07/09/19,2019,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,100,ug/l,TRUE,1,,,445,UHL001,Actual,SW,Water,,,Calhoun,7100006,Lake,,42.46044663,-94.65373106
6,22130004,South Twin Lake,08/14/19,2019,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,160,ug/l,TRUE,1,,,445,UHL001,Actual,SW,Water,,,Calhoun,7100006,Lake,,42.46044663,-94.65373106
6,22130004,South Twin Lake,09/10/19,2019,SHALLAKE,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,76,ug/l,TRUE,1,,,445,UHL001,Actual,SW,Water,,,Calhoun,7100006,Lake,,42.46044663,-94.65373106
